tick,equity,drawdown
50,100000.0,0.0
100,100000.0,0.0
150,100000.0,0.0
200,100000.0,0.0
250,100000.0,0.0
300,106209.94,0.0
350,106209.94,0.0
400,106209.94,0.0
450,106209.94,0.0
500,106209.94,0.0
550,106209.94,0.0
600,106209.94,0.0
650,106209.94,0.0
700,106209.94,0.0
750,106209.94,0.0
800,99535.29,0.06284392967362573
850,99535.29,0.06284392967362573
900,99535.29,0.06284392967362573
950,96589.82999999999,0.0905763622500871
1000,96589.82999999999,0.0905763622500871
1050,87190.91999999998,0.17907005690804476
1100,87190.91999999998,0.17907005690804476
1150,98737.96999999997,0.0703509483199033
1200,106259.45999999995,0.0
1250,108155.42999999995,0.0
1300,125783.50999999998,0.0
1350,123599.45999999998,0.017363563793060022
1400,139629.31999999995,0.0
1450,159490.63999999996,0.0
1500,157258.43999999994,0.013995805647278186
1550,157258.43999999994,0.013995805647278186
1600,157728.1199999999,0.011050930637685372
1650,147686.68999999994,0.07401029928778274
1700,151903.31999999992,0.04757219608624079
1750,155952.81999999995,0.022181991369524933
1800,234825.00999999992,0.0
1850,233765.07999999996,0.0045137015005342245
1900,253803.03999999995,0.0
1950,253803.03999999995,0.0
2000,253803.03999999995,0.0
2050,263083.83999999985,0.0
2100,258244.24999999985,0.018395618674259883
2150,257170.88999999987,0.02247553479529562
2200,257170.88999999987,0.02247553479529562
2250,257170.88999999987,0.02247553479529562
2300,257170.88999999987,0.02247553479529562
2350,264567.6399999999,0.0
2400,260677.79999999984,0.014702629543053928
2450,258185.72999999986,0.02412203548400717
2500,247638.3599999999,0.0639884756881076
2550,253510.87999999995,0.04179180794748728
2600,295211.57,0.0
2650,307886.47,0.0
2700,294427.13999999996,0.04371523698329458
2750,297237.70000000007,0.034586677355454766
2800,302104.6500000001,0.018779064893627483
2850,327106.8900000002,0.0
2900,317769.3200000003,0.02854592882467222
2950,314281.34000000026,0.03920904876078863
3000,323594.5900000002,0.010737468721615696
3050,326642.0100000003,0.0014211868175564506
3100,322332.5100000003,0.01459577937963913
3150,322332.5100000003,0.01459577937963913
3200,321330.2500000003,0.017659793103104292
3250,313101.91000000015,0.04281468971809194
3300,351154.1000000002,0.0
3350,351838.65000000014,0.0
3400,351229.1100000001,0.0017324418451470213
3450,353509.2500000001,0.0
3500,353509.2500000001,0.0
3550,353509.2500000001,0.0
3600,353509.2500000001,0.0
3650,353509.2500000001,0.0
3700,353509.2500000001,0.0
3750,353509.2500000001,0.0
3800,353509.2500000001,0.0
3850,353509.2500000001,0.0
3900,353509.2500000001,0.0
3950,353509.2500000001,0.0
4000,353509.2500000001,0.0
4050,353509.2500000001,0.0
4100,353509.2500000001,0.0
4150,353509.2500000001,0.0
4200,353509.2500000001,0.0
4250,353509.2500000001,0.0
4300,353509.2500000001,0.0
4350,353509.2500000001,0.0
4400,353509.2500000001,0.0
4450,353509.2500000001,0.0
4500,353509.2500000001,0.0
4550,353509.2500000001,0.0
4600,353509.2500000001,0.0
4650,353474.3700000001,9.866785664025664e-05
4700,351257.8500000001,0.006368715952977249
4750,351257.8500000001,0.006368715952977249
4800,344326.19000000006,0.025976859162808476
4850,456365.8300000002,0.0
4900,475907.67000000004,0.0
4950,610050.71,0.0
5000,666079.1200000001,0.0
5050,658449.0100000001,0.011455260750404523
