tick,equity,drawdown
50,96573.62000000001,0.0342637999999999
100,103444.22000000004,0.0
150,104346.51000000002,0.0
200,100643.51000000002,0.03548753091981705
250,98412.05000000003,0.05687262563932412
300,94315.92000000001,0.0961276999106152
350,100213.95999999998,0.039604103673424686
400,120807.95999999998,0.0
450,127790.86999999998,0.0
500,127410.11999999998,0.002979477328857688
550,119541.51999999997,0.06455351622537672
600,136838.16999999987,0.0
650,159754.8599999998,0.0
700,143444.02999999977,0.10209911610826779
750,188733.36999999982,0.0
800,175886.26999999984,0.06807010334208513
850,170690.33999999985,0.09560063490627008
900,180925.49999999985,0.0413698436052934
950,178654.92999999985,0.053400413503981746
1000,167767.50999999983,0.1110871914171829
1050,161874.84999999983,0.14230933300242568
1100,179018.6699999998,0.05147314436233519
1150,201264.99999999985,0.0
1200,206803.64999999985,0.0
1250,223110.72999999978,0.0
1300,219378.07999999973,0.016730033557776698
1350,223614.04999999964,0.0
1400,218887.98999999967,0.021134897382342373
1450,251668.59999999963,0.0
1500,243431.2999999996,0.03273074193602233
1550,270137.4099999997,0.0
1600,272379.90999999957,0.0
1650,286083.38999999955,0.0
1700,307008.06999999954,0.0
1750,305127.2699999996,0.0061262233269631415
1800,326039.71999999974,0.0
1850,314356.1599999998,0.035834774977723416
1900,310183.1699999998,0.0486337983605186
1950,313537.4099999999,0.03834597207972033
2000,307356.9199999999,0.05730222072329049
2050,351974.4199999997,0.0
2100,384145.3699999999,0.0
2150,377399.64999999997,0.017560331392253707
2200,374764.80999999994,0.024419297309245046
2250,386015.24000000017,0.0
2300,379611.74000000017,0.01658872328460399
2350,399573.0100000001,0.0
2400,430903.05,0.0
2450,423216.52999999997,0.017838165684833325
2500,421349.0499999999,0.022172040787365316
2550,440776.55999999994,0.0
2600,452304.76000000007,0.0
2650,447200.56000000006,0.011284869078096836
2700,451236.8200000002,0.0023611071437759923
2750,511702.12000000005,0.0
2800,530402.4500000001,0.0
2850,571515.1300000001,0.0
2900,577163.3000000003,0.0
2950,573104.4900000007,0.007032342493016428
3000,600476.3400000007,0.0
3050,620021.9700000004,0.0
3100,629919.9900000006,0.0
3150,625768.7300000007,0.006590138534895343
3200,623416.5300000007,0.010324263562424555
3250,625337.3400000014,0.007274971540431991
3300,613424.1700000013,0.02618716704005414
3350,622673.9200000012,0.011503159313930266
3400,638205.8800000008,0.0
3450,637390.910000001,0.0012769703720057462
3500,625373.2900000009,0.020107288889284366
3550,651175.3300000008,0.0
3600,643964.4400000008,0.011073653542740947
3650,640717.5500000007,0.01605985288171162
3700,645978.740000001,0.007980323824613762
3750,647326.260000001,0.0059109579596630475
3800,677599.110000001,0.0
3850,679813.4100000007,0.0
3900,672781.7200000008,0.01034355883035602
3950,704103.6300000007,0.0
4000,699818.1300000006,0.006086462016962066
4050,700838.1000000006,0.004637854231770032
4100,722553.3000000006,0.0
4150,710048.1300000007,0.01730691701221199
4200,720522.8900000008,0.002810048753496521
4250,739075.000000001,0.0
4300,730553.9200000009,0.011529384703853032
4350,710197.150000001,0.039072962825153136
4400,721215.0700000011,0.024165247099414686
4450,722122.820000001,0.022937022629638436
4500,721188.620000001,0.024201035077630793
4550,716399.3700000009,0.03068109461150775
4600,729382.3700000007,0.013114541825931523
4650,714566.0300000008,0.033161681832019986
4700,705547.9000000008,0.04536359638737633
4750,705305.1400000007,0.04569206102222412
4800,745613.0900000003,0.0
4850,861940.7600000007,0.0
4900,893872.7200000008,0.0
4950,958909.870000001,0.0
5000,936715.6900000011,0.023145220102906972
5050,978815.820000001,0.0
