tick,equity,drawdown
50,100000.0,0.0
100,101463.12,0.0
150,106628.46999999999,0.0
200,96574.85999999997,0.09428635710518979
250,100178.29999999997,0.06049200555911581
300,94743.46999999997,0.11146178876992248
350,109286.48999999996,0.0
400,110024.59999999996,0.0
450,109230.45999999996,0.00721784037388002
500,112869.74999999997,0.0
550,111628.08999999997,0.011000821743647025
600,119601.43999999997,0.0
650,116616.65999999997,0.024956054040820908
700,120210.62999999998,0.0
750,123222.93999999999,0.0
800,131687.25999999998,0.0
850,131275.5,0.003126802091561327
900,139162.38999999996,0.0
950,120058.39999999998,0.13727839827987995
1000,112933.80000000002,0.18847470210880934
1050,112951.54000000002,0.18834722513748106
1100,121769.37000000002,0.1249836252452975
1150,122929.59000000003,0.11664645886004067
1200,139517.17000000004,0.0
1250,141777.08000000002,0.0
1300,135348.49000000005,0.04534294259692728
1350,138645.84000000005,0.02208565728677697
1400,137164.72000000006,0.032532479862047915
1450,142187.47000000006,0.0
1500,143522.87000000005,0.0
1550,130820.42,0.08850471008557766
1600,130142.13999999997,0.09323064679517681
1650,139850.47999999998,0.025587489993755496
1700,128810.01999999993,0.10251223376455694
1750,118282.09999999992,0.1758658393606547
1800,118282.09999999992,0.1758658393606547
1850,116448.8999999999,0.1886387166031458
1900,130638.79999999992,0.08977015300767141
1950,133301.1199999999,0.07122035672781726
2000,141347.9999999999,0.01515347344991178
2050,156590.5899999999,0.0
2100,156590.5899999999,0.0
2150,156590.5899999999,0.0
2200,153228.54999999993,0.02147025565201575
2250,149473.06999999992,0.04545305053132499
2300,135076.34999999986,0.13739165297225114
2350,138831.06999999986,0.11341371151357216
2400,135263.0999999998,0.13619905257397727
2450,147344.8399999998,0.05904409709421314
2500,150816.5599999998,0.03687341621230317
2550,150816.5599999998,0.03687341621230317
2600,163670.63999999978,0.0
2650,167461.11999999976,0.0
2700,183163.55999999974,0.0
2750,183717.2199999998,0.0
2800,183717.2199999998,0.0
2850,181129.2799999998,0.0140865401729898
2900,181129.2799999998,0.0140865401729898
2950,185049.25999999983,0.0
3000,185049.25999999983,0.0
3050,192794.23999999985,0.0
3100,194897.70999999985,0.0
3150,194897.70999999985,0.0
3200,177080.1699999999,0.09141995562697973
3250,203775.72999999992,0.0
3300,186308.75999999995,0.08571663563663827
3350,195937.34999999995,0.03846571915114709
3400,247930.08999999997,0.0
3450,247930.08999999997,0.0
3500,247930.08999999997,0.0
3550,231801.26999999993,0.06505390289657878
3600,242378.00999999995,0.022393732039543958
3650,244933.4299999999,0.012086713637703524
3700,246064.55999999988,0.007524419484541333
3750,264665.70999999985,0.0
3800,268966.2699999999,0.0
3850,279453.17999999993,0.0
3900,275850.41,0.01289221328596068
3950,264645.18999999994,0.05298916262108735
4000,258649.26999999993,0.0744450644648238
4050,265037.5599999999,0.051585099156860756
4100,257113.6499999999,0.07994015312332475
4150,264196.2799999999,0.054595549780467795
4200,254333.54999999993,0.08988851012538132
4250,247951.3599999999,0.1127266470898633
4300,251466.0199999999,0.10014972812261445
4350,256543.4999999999,0.08198038755543961
4400,254680.3999999999,0.08864733620136309
4450,254680.3999999999,0.08864733620136309
4500,253852.56999999992,0.09160965711680226
4550,245720.92999999988,0.12070805563923111
4600,241681.9999999999,0.1351610312682791
4650,249273.69999999992,0.10799476320147804
4700,248508.9699999999,0.1107312860064789
4750,257886.6699999999,0.0771739652416911
4800,252932.82999999993,0.09490087033541723
4850,221583.46999999994,0.20708195197492477
4900,228208.68999999992,0.1833741523356436
4950,235142.88999999993,0.15856069342277665
5000,289036.14999999997,0.0
5050,300860.94,0.0
