tick,equity,drawdown
50,100000.0,0.0
100,100000.0,0.0
150,100000.0,0.0
200,100000.0,0.0
250,100000.0,0.0
300,100000.0,0.0
350,100000.0,0.0
400,100000.0,0.0
450,100000.0,0.0
500,100000.0,0.0
550,100000.0,0.0
600,100000.0,0.0
650,95979.12000000001,0.0402087999999999
700,95979.12000000001,0.0402087999999999
750,95979.12000000001,0.0402087999999999
800,95979.12000000001,0.0402087999999999
850,95979.12000000001,0.0402087999999999
900,95979.12000000001,0.0402087999999999
950,95979.12000000001,0.0402087999999999
1000,95979.12000000001,0.0402087999999999
1050,84954.53000000001,0.15045469999999986
1100,84954.53000000001,0.15045469999999986
1150,84954.53000000001,0.15045469999999986
1200,77902.86000000003,0.2209713999999997
1250,54005.050000000054,0.45994949999999946
1300,29405.10000000005,0.7059489999999995
1350,18787.780000000053,0.8121221999999995
1400,11148.680000000051,0.8885131999999994
1450,-8373.32999999995,1.0837332999999996
1500,-8373.32999999995,1.0837332999999996
1550,-8373.32999999995,1.0837332999999996
1600,-17421.639999999952,1.1742163999999995
1650,-17421.639999999952,1.1742163999999995
1700,-28788.26999999995,1.2878826999999995
1750,-31181.85999999995,1.3118185999999996
1800,-51687.91249999995,1.5168791249999996
1850,-54878.332499999946,1.5487833249999996
1900,-60181.822499999944,1.6018182249999995
1950,-60181.822499999944,1.6018182249999995
2000,-60181.822499999944,1.6018182249999995
2050,-76631.10249999995,1.7663110249999996
2100,-88922.35249999992,1.8892235249999991
2150,-88922.35249999992,1.8892235249999991
2200,-88922.35249999992,1.8892235249999991
2250,-88922.35249999992,1.8892235249999991
2300,-88922.35249999992,1.8892235249999991
2350,-88922.35249999992,1.8892235249999991
2400,-112291.61249999989,2.122916124999999
2450,-115442.86249999989,2.1544286249999987
2500,-118387.65249999988,2.1838765249999987
2550,-118387.65249999988,2.1838765249999987
2600,-128252.41249999989,2.282524124999999
2650,-131025.1124999999,2.310251124999999
2700,-138900.6624999999,2.389006624999999
2750,-145272.0424999999,2.452720424999999
2800,-150172.2224999999,2.501722224999999
2850,-170772.35249999986,2.7077235249999987
2900,-179908.37249999985,2.7990837249999982
2950,-204837.26249999987,3.0483726249999985
3000,-221668.99249999985,3.216689924999998
3050,-246760.27249999988,3.4676027249999986
3100,-249558.37249999985,3.495583724999998
3150,-249558.37249999985,3.495583724999998
3200,-249558.37249999985,3.495583724999998
3250,-249558.37249999985,3.495583724999998
3300,-249558.37249999985,3.495583724999998
3350,-249558.37249999985,3.495583724999998
3400,-249558.37249999985,3.495583724999998
3450,-249558.37249999985,3.495583724999998
3500,-254609.39249999984,3.5460939249999983
3550,-254609.39249999984,3.5460939249999983
3600,-254609.39249999984,3.5460939249999983
3650,-254609.39249999984,3.5460939249999983
3700,-254609.39249999984,3.5460939249999983
3750,-254609.39249999984,3.5460939249999983
3800,-254609.39249999984,3.5460939249999983
3850,-254609.39249999984,3.5460939249999983
3900,-254609.39249999984,3.5460939249999983
3950,-254609.39249999984,3.5460939249999983
4000,-254609.39249999984,3.5460939249999983
4050,-254609.39249999984,3.5460939249999983
4100,-254609.39249999984,3.5460939249999983
4150,-254609.39249999984,3.5460939249999983
4200,-254609.39249999984,3.5460939249999983
4250,-254609.39249999984,3.5460939249999983
4300,-254609.39249999984,3.5460939249999983
4350,-254609.39249999984,3.5460939249999983
4400,-254609.39249999984,3.5460939249999983
4450,-254609.39249999984,3.5460939249999983
4500,-254609.39249999984,3.5460939249999983
4550,-254609.39249999984,3.5460939249999983
4600,-254609.39249999984,3.5460939249999983
4650,-270288.72249999986,3.7028872249999987
4700,-270288.72249999986,3.7028872249999987
4750,-270288.72249999986,3.7028872249999987
4800,-270288.72249999986,3.7028872249999987
4850,-270288.72249999986,3.7028872249999987
4900,-270288.72249999986,3.7028872249999987
4950,-270288.72249999986,3.7028872249999987
5000,-272590.91249999986,3.7259091249999985
5050,-272590.91249999986,3.7259091249999985
